Title,URL,ID,Difficulty,Paid
Minimum Domino Rotations For Equal Row,https://leetcode.com/problems/minimum-domino-rotations-for-equal-row,1007,2,False
Clumsy Factorial,https://leetcode.com/problems/clumsy-factorial,1006,2,False
Maximize Sum Of Array After K Negations,https://leetcode.com/problems/maximize-sum-of-array-after-k-negations,1005,1,False
Max Consecutive Ones III,https://leetcode.com/problems/max-consecutive-ones-iii,1004,2,False
Check If Word Is Valid After Substitutions,https://leetcode.com/problems/check-if-word-is-valid-after-substitutions,1003,2,False
Find Common Characters,https://leetcode.com/problems/find-common-characters,1002,1,False
Grid Illumination,https://leetcode.com/problems/grid-illumination,1001,3,False
Minimum Cost to Merge Stones,https://leetcode.com/problems/minimum-cost-to-merge-stones,1000,3,False
Available Captures for Rook,https://leetcode.com/problems/available-captures-for-rook,999,1,False
Maximum Binary Tree II,https://leetcode.com/problems/maximum-binary-tree-ii,998,2,False
Find the Town Judge,https://leetcode.com/problems/find-the-town-judge,997,1,False
Number of Squareful Arrays,https://leetcode.com/problems/number-of-squareful-arrays,996,3,False
Minimum Number of K Consecutive Bit Flips,https://leetcode.com/problems/minimum-number-of-k-consecutive-bit-flips,995,3,False
Rotting Oranges,https://leetcode.com/problems/rotting-oranges,994,2,False
Cousins in Binary Tree,https://leetcode.com/problems/cousins-in-binary-tree,993,1,False
Subarrays with K Different Integers,https://leetcode.com/problems/subarrays-with-k-different-integers,992,3,False
Broken Calculator,https://leetcode.com/problems/broken-calculator,991,2,False
Satisfiability of Equality Equations,https://leetcode.com/problems/satisfiability-of-equality-equations,990,2,False
Add to Array-Form of Integer,https://leetcode.com/problems/add-to-array-form-of-integer,989,1,False
Smallest String Starting From Leaf,https://leetcode.com/problems/smallest-string-starting-from-leaf,988,2,False
Vertical Order Traversal of a Binary Tree,https://leetcode.com/problems/vertical-order-traversal-of-a-binary-tree,987,3,False
Interval List Intersections,https://leetcode.com/problems/interval-list-intersections,986,2,False
Sum of Even Numbers After Queries,https://leetcode.com/problems/sum-of-even-numbers-after-queries,985,2,False
String Without AAA or BBB,https://leetcode.com/problems/string-without-aaa-or-bbb,984,2,False
Minimum Cost For Tickets,https://leetcode.com/problems/minimum-cost-for-tickets,983,2,False
Triples with Bitwise AND Equal To Zero,https://leetcode.com/problems/triples-with-bitwise-and-equal-to-zero,982,3,False
Time Based Key-Value Store,https://leetcode.com/problems/time-based-key-value-store,981,2,False
Unique Paths III,https://leetcode.com/problems/unique-paths-iii,980,3,False
Distribute Coins in Binary Tree,https://leetcode.com/problems/distribute-coins-in-binary-tree,979,2,False
Longest Turbulent Subarray,https://leetcode.com/problems/longest-turbulent-subarray,978,2,False
Squares of a Sorted Array,https://leetcode.com/problems/squares-of-a-sorted-array,977,1,False
Largest Perimeter Triangle,https://leetcode.com/problems/largest-perimeter-triangle,976,1,False
Odd Even Jump,https://leetcode.com/problems/odd-even-jump,975,3,False
Subarray Sums Divisible by K,https://leetcode.com/problems/subarray-sums-divisible-by-k,974,2,False
K Closest Points to Origin,https://leetcode.com/problems/k-closest-points-to-origin,973,2,False
Fibonacci Number,https://leetcode.com/problems/fibonacci-number,509,1,False
Equal Rational Numbers,https://leetcode.com/problems/equal-rational-numbers,972,3,False
Flip Binary Tree To Match Preorder Traversal,https://leetcode.com/problems/flip-binary-tree-to-match-preorder-traversal,971,2,False
Powerful Integers,https://leetcode.com/problems/powerful-integers,970,2,False
Pancake Sorting,https://leetcode.com/problems/pancake-sorting,969,2,False
Binary Tree Cameras,https://leetcode.com/problems/binary-tree-cameras,968,3,False
Numbers With Same Consecutive Differences,https://leetcode.com/problems/numbers-with-same-consecutive-differences,967,2,False
Vowel Spellchecker,https://leetcode.com/problems/vowel-spellchecker,966,2,False
Univalued Binary Tree,https://leetcode.com/problems/univalued-binary-tree,965,1,False
Least Operators to Express Number,https://leetcode.com/problems/least-operators-to-express-number,964,3,False
Minimum Area Rectangle II,https://leetcode.com/problems/minimum-area-rectangle-ii,963,2,False
Maximum Width Ramp,https://leetcode.com/problems/maximum-width-ramp,962,2,False
N-Repeated Element in Size 2N Array,https://leetcode.com/problems/n-repeated-element-in-size-2n-array,961,1,False
Delete Columns to Make Sorted III,https://leetcode.com/problems/delete-columns-to-make-sorted-iii,960,3,False
Regions Cut By Slashes,https://leetcode.com/problems/regions-cut-by-slashes,959,2,False
Check Completeness of a Binary Tree,https://leetcode.com/problems/check-completeness-of-a-binary-tree,958,2,False
Prison Cells After N Days,https://leetcode.com/problems/prison-cells-after-n-days,957,2,False
Tallest Billboard,https://leetcode.com/problems/tallest-billboard,956,3,False
Delete Columns to Make Sorted II,https://leetcode.com/problems/delete-columns-to-make-sorted-ii,955,2,False
Array of Doubled Pairs,https://leetcode.com/problems/array-of-doubled-pairs,954,2,False
Verifying an Alien Dictionary,https://leetcode.com/problems/verifying-an-alien-dictionary,953,1,False
Largest Component Size by Common Factor,https://leetcode.com/problems/largest-component-size-by-common-factor,952,3,False
Flip Equivalent Binary Trees,https://leetcode.com/problems/flip-equivalent-binary-trees,951,2,False
Reveal Cards In Increasing Order,https://leetcode.com/problems/reveal-cards-in-increasing-order,950,2,False
Largest Time for Given Digits,https://leetcode.com/problems/largest-time-for-given-digits,949,2,False
Bag of Tokens,https://leetcode.com/problems/bag-of-tokens,948,2,False
Most Stones Removed with Same Row or Column,https://leetcode.com/problems/most-stones-removed-with-same-row-or-column,947,2,False
Validate Stack Sequences,https://leetcode.com/problems/validate-stack-sequences,946,2,False
Minimum Increment to Make Array Unique,https://leetcode.com/problems/minimum-increment-to-make-array-unique,945,2,False
Delete Columns to Make Sorted,https://leetcode.com/problems/delete-columns-to-make-sorted,944,1,False
Find the Shortest Superstring,https://leetcode.com/problems/find-the-shortest-superstring,943,3,False
DI String Match,https://leetcode.com/problems/di-string-match,942,1,False
Valid Mountain Array,https://leetcode.com/problems/valid-mountain-array,941,1,False
Distinct Subsequences II,https://leetcode.com/problems/distinct-subsequences-ii,940,3,False
Minimum Area Rectangle,https://leetcode.com/problems/minimum-area-rectangle,939,2,False
Range Sum of BST,https://leetcode.com/problems/range-sum-of-bst,938,1,False
Reorder Data in Log Files,https://leetcode.com/problems/reorder-data-in-log-files,937,2,False
Stamping The Sequence,https://leetcode.com/problems/stamping-the-sequence,936,3,False
Knight Dialer,https://leetcode.com/problems/knight-dialer,935,2,False
Shortest Bridge,https://leetcode.com/problems/shortest-bridge,934,2,False
Number of Recent Calls,https://leetcode.com/problems/number-of-recent-calls,933,1,False
Beautiful Array,https://leetcode.com/problems/beautiful-array,932,2,False
Minimum Falling Path Sum,https://leetcode.com/problems/minimum-falling-path-sum,931,2,False
Binary Subarrays With Sum,https://leetcode.com/problems/binary-subarrays-with-sum,930,2,False
Unique Email Addresses,https://leetcode.com/problems/unique-email-addresses,929,1,False
Minimize Malware Spread II,https://leetcode.com/problems/minimize-malware-spread-ii,928,3,False
Three Equal Parts,https://leetcode.com/problems/three-equal-parts,927,3,False
Flip String to Monotone Increasing,https://leetcode.com/problems/flip-string-to-monotone-increasing,926,2,False
Long Pressed Name,https://leetcode.com/problems/long-pressed-name,925,1,False
Minimize Malware Spread,https://leetcode.com/problems/minimize-malware-spread,924,3,False
3Sum With Multiplicity,https://leetcode.com/problems/3sum-with-multiplicity,923,2,False
Sort Array By Parity II,https://leetcode.com/problems/sort-array-by-parity-ii,922,1,False
Minimum Add to Make Parentheses Valid,https://leetcode.com/problems/minimum-add-to-make-parentheses-valid,921,2,False
Number of Music Playlists,https://leetcode.com/problems/number-of-music-playlists,920,3,False
Complete Binary Tree Inserter,https://leetcode.com/problems/complete-binary-tree-inserter,919,2,False
Maximum Sum Circular Subarray,https://leetcode.com/problems/maximum-sum-circular-subarray,918,2,False
Reverse Only Letters,https://leetcode.com/problems/reverse-only-letters,917,1,False
Word Subsets,https://leetcode.com/problems/word-subsets,916,2,False
Partition Array into Disjoint Intervals,https://leetcode.com/problems/partition-array-into-disjoint-intervals,915,2,False
X of a Kind in a Deck of Cards,https://leetcode.com/problems/x-of-a-kind-in-a-deck-of-cards,914,1,False
Cat and Mouse,https://leetcode.com/problems/cat-and-mouse,913,3,False
Sort an Array,https://leetcode.com/problems/sort-an-array,912,2,False
Online Election,https://leetcode.com/problems/online-election,911,2,False
Smallest Range II,https://leetcode.com/problems/smallest-range-ii,910,2,False
Snakes and Ladders,https://leetcode.com/problems/snakes-and-ladders,909,2,False
Smallest Range I,https://leetcode.com/problems/smallest-range-i,908,1,False
Sum of Subarray Minimums,https://leetcode.com/problems/sum-of-subarray-minimums,907,2,False
Super Palindromes,https://leetcode.com/problems/super-palindromes,906,3,False
Sort Array By Parity,https://leetcode.com/problems/sort-array-by-parity,905,1,False
Fruit Into Baskets,https://leetcode.com/problems/fruit-into-baskets,904,2,False
Valid Permutations for DI Sequence,https://leetcode.com/problems/valid-permutations-for-di-sequence,903,3,False
Numbers At Most N Given Digit Set,https://leetcode.com/problems/numbers-at-most-n-given-digit-set,902,3,False
Online Stock Span,https://leetcode.com/problems/online-stock-span,901,2,False
RLE Iterator,https://leetcode.com/problems/rle-iterator,900,2,False
Orderly Queue,https://leetcode.com/problems/orderly-queue,899,3,False
Bitwise ORs of Subarrays,https://leetcode.com/problems/bitwise-ors-of-subarrays,898,2,False
Increasing Order Search Tree,https://leetcode.com/problems/increasing-order-search-tree,897,1,False
Monotonic Array,https://leetcode.com/problems/monotonic-array,896,1,False
Maximum Frequency Stack,https://leetcode.com/problems/maximum-frequency-stack,895,3,False
All Possible Full Binary Trees,https://leetcode.com/problems/all-possible-full-binary-trees,894,2,False
Groups of Special-Equivalent Strings,https://leetcode.com/problems/groups-of-special-equivalent-strings,893,2,False
Surface Area of 3D Shapes,https://leetcode.com/problems/surface-area-of-3d-shapes,892,1,False
Sum of Subsequence Widths,https://leetcode.com/problems/sum-of-subsequence-widths,891,3,False
Find and Replace Pattern,https://leetcode.com/problems/find-and-replace-pattern,890,2,False
Construct Binary Tree from Preorder and Postorder Traversal,https://leetcode.com/problems/construct-binary-tree-from-preorder-and-postorder-traversal,889,2,False
Fair Candy Swap,https://leetcode.com/problems/fair-candy-swap,888,1,False
Super Egg Drop,https://leetcode.com/problems/super-egg-drop,887,3,False
Possible Bipartition,https://leetcode.com/problems/possible-bipartition,886,2,False
Spiral Matrix III,https://leetcode.com/problems/spiral-matrix-iii,885,2,False
Uncommon Words from Two Sentences,https://leetcode.com/problems/uncommon-words-from-two-sentences,884,1,False
Projection Area of 3D Shapes,https://leetcode.com/problems/projection-area-of-3d-shapes,883,1,False
Reachable Nodes In Subdivided Graph,https://leetcode.com/problems/reachable-nodes-in-subdivided-graph,882,3,False
Boats to Save People,https://leetcode.com/problems/boats-to-save-people,881,2,False
Decoded String at Index,https://leetcode.com/problems/decoded-string-at-index,880,2,False
Generate Random Point in a Circle,https://leetcode.com/problems/generate-random-point-in-a-circle,478,2,False
Random Point in Non-overlapping Rectangles,https://leetcode.com/problems/random-point-in-non-overlapping-rectangles,497,2,False
Random Flip Matrix,https://leetcode.com/problems/random-flip-matrix,519,2,False
Random Pick with Weight,https://leetcode.com/problems/random-pick-with-weight,528,2,False
Profitable Schemes,https://leetcode.com/problems/profitable-schemes,879,3,False
Nth Magical Number,https://leetcode.com/problems/nth-magical-number,878,3,False
Stone Game,https://leetcode.com/problems/stone-game,877,2,False
Middle of the Linked List,https://leetcode.com/problems/middle-of-the-linked-list,876,1,False
Koko Eating Bananas,https://leetcode.com/problems/koko-eating-bananas,875,2,False
Walking Robot Simulation,https://leetcode.com/problems/walking-robot-simulation,874,2,False
Length of Longest Fibonacci Subsequence,https://leetcode.com/problems/length-of-longest-fibonacci-subsequence,873,2,False
Leaf-Similar Trees,https://leetcode.com/problems/leaf-similar-trees,872,1,False
Implement Rand10() Using Rand7(),https://leetcode.com/problems/implement-rand10-using-rand7,470,2,False
Minimum Number of Refueling Stops,https://leetcode.com/problems/minimum-number-of-refueling-stops,871,3,False
Advantage Shuffle,https://leetcode.com/problems/advantage-shuffle,870,2,False
Reordered Power of 2,https://leetcode.com/problems/reordered-power-of-2,869,2,False
Binary Gap,https://leetcode.com/problems/binary-gap,868,1,False
Transpose Matrix,https://leetcode.com/problems/transpose-matrix,867,1,False
Prime Palindrome,https://leetcode.com/problems/prime-palindrome,866,2,False
Smallest Subtree with all the Deepest Nodes,https://leetcode.com/problems/smallest-subtree-with-all-the-deepest-nodes,865,2,False
Shortest Path to Get All Keys,https://leetcode.com/problems/shortest-path-to-get-all-keys,864,3,False
Random Pick with Blacklist,https://leetcode.com/problems/random-pick-with-blacklist,710,3,False
All Nodes Distance K in Binary Tree,https://leetcode.com/problems/all-nodes-distance-k-in-binary-tree,863,2,False
Shortest Subarray with Sum at Least K,https://leetcode.com/problems/shortest-subarray-with-sum-at-least-k,862,3,False
Score After Flipping Matrix,https://leetcode.com/problems/score-after-flipping-matrix,861,2,False
Lemonade Change,https://leetcode.com/problems/lemonade-change,860,1,False
Buddy Strings,https://leetcode.com/problems/buddy-strings,859,1,False
Mirror Reflection,https://leetcode.com/problems/mirror-reflection,858,2,False
Minimum Cost to Hire K Workers,https://leetcode.com/problems/minimum-cost-to-hire-k-workers,857,3,False
Score of Parentheses,https://leetcode.com/problems/score-of-parentheses,856,2,False
Exam Room,https://leetcode.com/problems/exam-room,855,2,False
K-Similar Strings,https://leetcode.com/problems/k-similar-strings,854,3,False
Car Fleet,https://leetcode.com/problems/car-fleet,853,2,False
Peak Index in a Mountain Array,https://leetcode.com/problems/peak-index-in-a-mountain-array,852,2,False
Loud and Rich,https://leetcode.com/problems/loud-and-rich,851,2,False
Rectangle Area II,https://leetcode.com/problems/rectangle-area-ii,850,3,False
Maximize Distance to Closest Person,https://leetcode.com/problems/maximize-distance-to-closest-person,849,2,False
Shifting Letters,https://leetcode.com/problems/shifting-letters,848,2,False
Shortest Path Visiting All Nodes,https://leetcode.com/problems/shortest-path-visiting-all-nodes,847,3,False
Hand of Straights,https://leetcode.com/problems/hand-of-straights,846,2,False
Longest Mountain in Array,https://leetcode.com/problems/longest-mountain-in-array,845,2,False
Backspace String Compare,https://leetcode.com/problems/backspace-string-compare,844,1,False
Guess the Word,https://leetcode.com/problems/guess-the-word,843,3,False
Split Array into Fibonacci Sequence,https://leetcode.com/problems/split-array-into-fibonacci-sequence,842,2,False
Keys and Rooms,https://leetcode.com/problems/keys-and-rooms,841,2,False
Magic Squares In Grid,https://leetcode.com/problems/magic-squares-in-grid,840,2,False
Similar String Groups,https://leetcode.com/problems/similar-string-groups,839,3,False
Push Dominoes,https://leetcode.com/problems/push-dominoes,838,2,False
New 21 Game,https://leetcode.com/problems/new-21-game,837,2,False
Rectangle Overlap,https://leetcode.com/problems/rectangle-overlap,836,1,False
Image Overlap,https://leetcode.com/problems/image-overlap,835,2,False
Sum of Distances in Tree,https://leetcode.com/problems/sum-of-distances-in-tree,834,3,False
Find And Replace in String,https://leetcode.com/problems/find-and-replace-in-string,833,2,False
Flipping an Image,https://leetcode.com/problems/flipping-an-image,832,1,False
Design Circular Queue,https://leetcode.com/problems/design-circular-queue,622,2,False
Design Circular Deque,https://leetcode.com/problems/design-circular-deque,641,2,False
Masking Personal Information,https://leetcode.com/problems/masking-personal-information,831,2,False
Positions of Large Groups,https://leetcode.com/problems/positions-of-large-groups,830,1,False
Consecutive Numbers Sum,https://leetcode.com/problems/consecutive-numbers-sum,829,3,False
Count Unique Characters of All Substrings of a Given String,https://leetcode.com/problems/count-unique-characters-of-all-substrings-of-a-given-string,828,3,False
Making A Large Island,https://leetcode.com/problems/making-a-large-island,827,3,False
Most Profit Assigning Work,https://leetcode.com/problems/most-profit-assigning-work,826,2,False
Friends Of Appropriate Ages,https://leetcode.com/problems/friends-of-appropriate-ages,825,2,False
Goat Latin,https://leetcode.com/problems/goat-latin,824,1,False
Binary Trees With Factors,https://leetcode.com/problems/binary-trees-with-factors,823,2,False
Card Flipping Game,https://leetcode.com/problems/card-flipping-game,822,2,False
Shortest Distance to a Character,https://leetcode.com/problems/shortest-distance-to-a-character,821,1,False
Short Encoding of Words,https://leetcode.com/problems/short-encoding-of-words,820,2,False
Design Linked List,https://leetcode.com/problems/design-linked-list,707,2,False
Most Common Word,https://leetcode.com/problems/most-common-word,819,1,False
Race Car,https://leetcode.com/problems/race-car,818,3,False
Linked List Components,https://leetcode.com/problems/linked-list-components,817,2,False
Ambiguous Coordinates,https://leetcode.com/problems/ambiguous-coordinates,816,2,False
Bus Routes,https://leetcode.com/problems/bus-routes,815,3,False
Binary Tree Pruning,https://leetcode.com/problems/binary-tree-pruning,814,2,False
Largest Sum of Averages,https://leetcode.com/problems/largest-sum-of-averages,813,2,False
Largest Triangle Area,https://leetcode.com/problems/largest-triangle-area,812,1,False
Subdomain Visit Count,https://leetcode.com/problems/subdomain-visit-count,811,2,False
Chalkboard XOR Game,https://leetcode.com/problems/chalkboard-xor-game,810,3,False
Expressive Words,https://leetcode.com/problems/expressive-words,809,2,False
Soup Servings,https://leetcode.com/problems/soup-servings,808,2,False
Max Increase to Keep City Skyline,https://leetcode.com/problems/max-increase-to-keep-city-skyline,807,2,False
Number of Lines To Write String,https://leetcode.com/problems/number-of-lines-to-write-string,806,1,False
Split Array With Same Average,https://leetcode.com/problems/split-array-with-same-average,805,3,False
Unique Morse Code Words,https://leetcode.com/problems/unique-morse-code-words,804,1,False
Bricks Falling When Hit,https://leetcode.com/problems/bricks-falling-when-hit,803,3,False
Find Eventual Safe States,https://leetcode.com/problems/find-eventual-safe-states,802,2,False
Minimum Swaps To Make Sequences Increasing,https://leetcode.com/problems/minimum-swaps-to-make-sequences-increasing,801,3,False
Design HashMap,https://leetcode.com/problems/design-hashmap,706,1,False
Design HashSet,https://leetcode.com/problems/design-hashset,705,1,False
Champagne Tower,https://leetcode.com/problems/champagne-tower,799,2,False
Smallest Rotation with Highest Score,https://leetcode.com/problems/smallest-rotation-with-highest-score,798,3,False
All Paths From Source to Target,https://leetcode.com/problems/all-paths-from-source-to-target,797,2,False
Rotate String,https://leetcode.com/problems/rotate-string,796,1,False
Number of Subarrays with Bounded Maximum,https://leetcode.com/problems/number-of-subarrays-with-bounded-maximum,795,2,False
Valid Tic-Tac-Toe State,https://leetcode.com/problems/valid-tic-tac-toe-state,794,2,False
Preimage Size of Factorial Zeroes Function,https://leetcode.com/problems/preimage-size-of-factorial-zeroes-function,793,3,False
Number of Matching Subsequences,https://leetcode.com/problems/number-of-matching-subsequences,792,2,False
Custom Sort String,https://leetcode.com/problems/custom-sort-string,791,2,False
Domino and Tromino Tiling,https://leetcode.com/problems/domino-and-tromino-tiling,790,2,False
Escape The Ghosts,https://leetcode.com/problems/escape-the-ghosts,789,2,False
Rotated Digits,https://leetcode.com/problems/rotated-digits,788,2,False
Cheapest Flights Within K Stops,https://leetcode.com/problems/cheapest-flights-within-k-stops,787,2,False
K-th Smallest Prime Fraction,https://leetcode.com/problems/k-th-smallest-prime-fraction,786,2,False
Is Graph Bipartite?,https://leetcode.com/problems/is-graph-bipartite,785,2,False
Letter Case Permutation,https://leetcode.com/problems/letter-case-permutation,784,2,False
Minimum Distance Between BST Nodes,https://leetcode.com/problems/minimum-distance-between-bst-nodes,783,1,False
Transform to Chessboard,https://leetcode.com/problems/transform-to-chessboard,782,3,False
Rabbits in Forest,https://leetcode.com/problems/rabbits-in-forest,781,2,False
Reaching Points,https://leetcode.com/problems/reaching-points,780,3,False
K-th Symbol in Grammar,https://leetcode.com/problems/k-th-symbol-in-grammar,779,2,False
Swim in Rising Water,https://leetcode.com/problems/swim-in-rising-water,778,3,False
Swap Adjacent in LR String,https://leetcode.com/problems/swap-adjacent-in-lr-string,777,2,False
Binary Search,https://leetcode.com/problems/binary-search,704,1,False
Global and Local Inversions,https://leetcode.com/problems/global-and-local-inversions,775,2,False
Kth Largest Element in a Stream,https://leetcode.com/problems/kth-largest-element-in-a-stream,703,1,False
Sliding Puzzle,https://leetcode.com/problems/sliding-puzzle,773,3,False
Insert into a Binary Search Tree,https://leetcode.com/problems/insert-into-a-binary-search-tree,701,2,False
Search in a Binary Search Tree,https://leetcode.com/problems/search-in-a-binary-search-tree,700,1,False
Jewels and Stones,https://leetcode.com/problems/jewels-and-stones,771,1,False
Basic Calculator IV,https://leetcode.com/problems/basic-calculator-iv,770,3,False
Max Chunks To Make Sorted,https://leetcode.com/problems/max-chunks-to-make-sorted,769,2,False
Max Chunks To Make Sorted II,https://leetcode.com/problems/max-chunks-to-make-sorted-ii,768,3,False
Reorganize String,https://leetcode.com/problems/reorganize-string,767,2,False
Toeplitz Matrix,https://leetcode.com/problems/toeplitz-matrix,766,1,False
N-ary Tree Postorder Traversal,https://leetcode.com/problems/n-ary-tree-postorder-traversal,590,1,False
N-ary Tree Preorder Traversal,https://leetcode.com/problems/n-ary-tree-preorder-traversal,589,1,False
Maximum Depth of N-ary Tree,https://leetcode.com/problems/maximum-depth-of-n-ary-tree,559,1,False
Logical OR of Two Binary Grids Represented as Quad-Trees,https://leetcode.com/problems/logical-or-of-two-binary-grids-represented-as-quad-trees,558,2,False
Construct Quad Tree,https://leetcode.com/problems/construct-quad-tree,427,2,False
Couples Holding Hands,https://leetcode.com/problems/couples-holding-hands,765,3,False
Largest Plus Sign,https://leetcode.com/problems/largest-plus-sign,764,2,False
Partition Labels,https://leetcode.com/problems/partition-labels,763,2,False
Prime Number of Set Bits in Binary Representation,https://leetcode.com/problems/prime-number-of-set-bits-in-binary-representation,762,1,False
Flatten a Multilevel Doubly Linked List,https://leetcode.com/problems/flatten-a-multilevel-doubly-linked-list,430,2,False
N-ary Tree Level Order Traversal,https://leetcode.com/problems/n-ary-tree-level-order-traversal,429,2,False
Special Binary String,https://leetcode.com/problems/special-binary-string,761,3,False
Set Intersection Size At Least Two,https://leetcode.com/problems/set-intersection-size-at-least-two,757,3,False
Pyramid Transition Matrix,https://leetcode.com/problems/pyramid-transition-matrix,756,2,False
Reach a Number,https://leetcode.com/problems/reach-a-number,754,2,False
Cracking the Safe,https://leetcode.com/problems/cracking-the-safe,753,3,False
Open the Lock,https://leetcode.com/problems/open-the-lock,752,2,False
Contain Virus,https://leetcode.com/problems/contain-virus,749,3,False
Shortest Completing Word,https://leetcode.com/problems/shortest-completing-word,748,1,False
Largest Number At Least Twice of Others,https://leetcode.com/problems/largest-number-at-least-twice-of-others,747,1,False
Min Cost Climbing Stairs,https://leetcode.com/problems/min-cost-climbing-stairs,746,1,False
Prefix and Suffix Search,https://leetcode.com/problems/prefix-and-suffix-search,745,3,False
Find Smallest Letter Greater Than Target,https://leetcode.com/problems/find-smallest-letter-greater-than-target,744,1,False
Network Delay Time,https://leetcode.com/problems/network-delay-time,743,2,False
To Lower Case,https://leetcode.com/problems/to-lower-case,709,1,False
Cherry Pickup,https://leetcode.com/problems/cherry-pickup,741,3,False
Delete and Earn,https://leetcode.com/problems/delete-and-earn,740,2,False
Daily Temperatures,https://leetcode.com/problems/daily-temperatures,739,2,False
Monotone Increasing Digits,https://leetcode.com/problems/monotone-increasing-digits,738,2,False
Parse Lisp Expression,https://leetcode.com/problems/parse-lisp-expression,736,3,False
Asteroid Collision,https://leetcode.com/problems/asteroid-collision,735,2,False
Flood Fill,https://leetcode.com/problems/flood-fill,733,1,False
My Calendar III,https://leetcode.com/problems/my-calendar-iii,732,3,False
My Calendar II,https://leetcode.com/problems/my-calendar-ii,731,2,False
Count Different Palindromic Subsequences,https://leetcode.com/problems/count-different-palindromic-subsequences,730,3,False
My Calendar I,https://leetcode.com/problems/my-calendar-i,729,2,False
Self Dividing Numbers,https://leetcode.com/problems/self-dividing-numbers,728,1,False
Number of Atoms,https://leetcode.com/problems/number-of-atoms,726,3,False
Split Linked List in Parts,https://leetcode.com/problems/split-linked-list-in-parts,725,2,False
Find Pivot Index,https://leetcode.com/problems/find-pivot-index,724,1,False
Remove Comments,https://leetcode.com/problems/remove-comments,722,2,False
Accounts Merge,https://leetcode.com/problems/accounts-merge,721,2,False
Longest Word in Dictionary,https://leetcode.com/problems/longest-word-in-dictionary,720,2,False
Find K-th Smallest Pair Distance,https://leetcode.com/problems/find-k-th-smallest-pair-distance,719,3,False
Maximum Length of Repeated Subarray,https://leetcode.com/problems/maximum-length-of-repeated-subarray,718,2,False
1-bit and 2-bit Characters,https://leetcode.com/problems/1-bit-and-2-bit-characters,717,1,False
Range Module,https://leetcode.com/problems/range-module,715,3,False
Best Time to Buy and Sell Stock with Transaction Fee,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-transaction-fee,714,2,False
Subarray Product Less Than K,https://leetcode.com/problems/subarray-product-less-than-k,713,2,False
Minimum ASCII Delete Sum for Two Strings,https://leetcode.com/problems/minimum-ascii-delete-sum-for-two-strings,712,2,False
Falling Squares,https://leetcode.com/problems/falling-squares,699,3,False
Partition to K Equal Sum Subsets,https://leetcode.com/problems/partition-to-k-equal-sum-subsets,698,2,False
Degree of an Array,https://leetcode.com/problems/degree-of-an-array,697,1,False
Count Binary Substrings,https://leetcode.com/problems/count-binary-substrings,696,1,False
Max Area of Island,https://leetcode.com/problems/max-area-of-island,695,2,False
Binary Number with Alternating Bits,https://leetcode.com/problems/binary-number-with-alternating-bits,693,1,False
Top K Frequent Words,https://leetcode.com/problems/top-k-frequent-words,692,2,False
Stickers to Spell Word,https://leetcode.com/problems/stickers-to-spell-word,691,3,False
Employee Importance,https://leetcode.com/problems/employee-importance,690,2,False
Maximum Sum of 3 Non-Overlapping Subarrays,https://leetcode.com/problems/maximum-sum-of-3-non-overlapping-subarrays,689,3,False
Knight Probability in Chessboard,https://leetcode.com/problems/knight-probability-in-chessboard,688,2,False
Longest Univalue Path,https://leetcode.com/problems/longest-univalue-path,687,2,False
Repeated String Match,https://leetcode.com/problems/repeated-string-match,686,2,False
Redundant Connection II,https://leetcode.com/problems/redundant-connection-ii,685,3,False
Redundant Connection,https://leetcode.com/problems/redundant-connection,684,2,False
Baseball Game,https://leetcode.com/problems/baseball-game,682,1,False
Valid Palindrome II,https://leetcode.com/problems/valid-palindrome-ii,680,1,False
24 Game,https://leetcode.com/problems/24-game,679,3,False
Valid Parenthesis String,https://leetcode.com/problems/valid-parenthesis-string,678,2,False
Map Sum Pairs,https://leetcode.com/problems/map-sum-pairs,677,2,False
Implement Magic Dictionary,https://leetcode.com/problems/implement-magic-dictionary,676,2,False
Cut Off Trees for Golf Event,https://leetcode.com/problems/cut-off-trees-for-golf-event,675,3,False
Longest Continuous Increasing Subsequence,https://leetcode.com/problems/longest-continuous-increasing-subsequence,674,1,False
Number of Longest Increasing Subsequence,https://leetcode.com/problems/number-of-longest-increasing-subsequence,673,2,False
Bulb Switcher II,https://leetcode.com/problems/bulb-switcher-ii,672,2,False
Second Minimum Node In a Binary Tree,https://leetcode.com/problems/second-minimum-node-in-a-binary-tree,671,1,False
Maximum Swap,https://leetcode.com/problems/maximum-swap,670,2,False
Trim a Binary Search Tree,https://leetcode.com/problems/trim-a-binary-search-tree,669,2,False
Kth Smallest Number in Multiplication Table,https://leetcode.com/problems/kth-smallest-number-in-multiplication-table,668,3,False
Beautiful Arrangement II,https://leetcode.com/problems/beautiful-arrangement-ii,667,2,False
Non-decreasing Array,https://leetcode.com/problems/non-decreasing-array,665,2,False
Strange Printer,https://leetcode.com/problems/strange-printer,664,3,False
Maximum Width of Binary Tree,https://leetcode.com/problems/maximum-width-of-binary-tree,662,2,False
Image Smoother,https://leetcode.com/problems/image-smoother,661,1,False
Split Array into Consecutive Subsequences,https://leetcode.com/problems/split-array-into-consecutive-subsequences,659,2,False
Find K Closest Elements,https://leetcode.com/problems/find-k-closest-elements,658,2,False
Robot Return to Origin,https://leetcode.com/problems/robot-return-to-origin,657,1,False
Print Binary Tree,https://leetcode.com/problems/print-binary-tree,655,2,False
